Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-17 13:53:00.621397+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: initU32FromEDTProp: /options/stress-rack = 0xffffffff <--- not found.
2025-07-17 13:53:00.633384+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: initU32FromEDTProp: /defaults/trm-profile = 0xffffffff <--- not found.
2025-07-17 13:53:00.645370+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _queryConfigProfile: profile: 2 (default=2 ?boot-arg=-1 edt-prop=-1).
2025-07-17 13:53:00.657201+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: initU32FromBootArg: trm_profile = 0xffffffff <--- not found.
2025-07-17 13:53:00.668727+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _queryConfigProfile: profile: 2 (default=2 boot-arg=-1 ?edt-prop=-1).
2025-07-17 13:53:00.681140+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMKernelService: initValueFromBootArgAliasesUInt32: policy mode timeout = 604800 (default).
2025-07-17 13:53:00.694922+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMKernelService: initValueFromBootArgAliasesUInt32: grace period (bounded) timeout = 259200 (default).
2025-07-17 13:53:00.709538+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMKernelService: initValueFromBootArgAliasesUInt32: relaxed period timeout = 259200 (default).
2025-07-17 13:53:00.723677+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMKernelService: initValueFromBootArgAliasesUInt32: unlocked period timeout = 86400 (default).
2025-07-17 13:53:00.726993+1000 0x71       Default     0x0                  0      0    kernel: (AppleACPIPlatform) ACPI: sleep states S3 S4 S5
2025-07-17 13:53:00.726999+1000 0x71       Default     0x0                  0      0    kernel: PMRD: setSleepSupported(1)
2025-07-17 13:53:00.727014+1000 0x78       Default     0x0                  0      0    kernel: PMRD: power event 7 args 0xae5afbb5a31a9407 0x0
2025-07-17 13:53:00.727025+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x302) tag 0x60064
2025-07-17 13:53:00.727037+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2025-07-17 13:53:00.758224+1000 0x71       Default     0x0                  0      0    kernel: (AppleACPIPlatform) ACPI: cannot translate ACPI object 14
2025-07-17 13:53:00.773616+1000 0x71       Default     0x0                  0      0    kernel: (AppleACPIPlatform) ACPI: cannot translate ACPI object 14
2025-07-17 13:53:00.773666+1000 0x71       Default     0x0                  0      0    kernel: (AppleACPIPlatform) ACPI: cannot translate ACPI object 14
2025-07-17 13:53:00.773714+1000 0x71       Default     0x0                  0      0    kernel: (AppleACPIPlatform) ACPI: cannot translate ACPI object 14
2025-07-17 13:53:00.773760+1000 0x71       Default     0x0                  0      0    kernel: (AppleACPIPlatform) ACPI: cannot translate ACPI object 14
2025-07-17 13:53:00.773808+1000 0x71       Default     0x0                  0      0    kernel: (AppleACPIPlatform) ACPI: cannot translate ACPI object 14
2025-07-17 13:53:00.786639+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PMTrace found PCI host bridge PC00->AppleACPIPCI
2025-07-17 13:53:00.786651+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0x70064
2025-07-17 13:53:00.786655+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2025-07-17 13:53:00.786679+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0x80064
2025-07-17 13:53:00.786681+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2025-07-17 13:53:00.786794+1000 0xdd       Default     0x0                  0      0    kernel: (IOPCIFamily) [ PCI configuration begin ]
2025-07-17 13:53:00.786799+1000 0xdd       Default     0x0                  0      0    kernel: (IOPCIFamily) [IOPCIConfigurator::configure()] PCI configuration PC00
2025-07-17 13:53:00.787527+1000 0x139      Default     0x0                  0      0    688D294B-033F-3E32-B8A5-18F0780F0688: (missing UUID) <compose failure [missing precomposed log]>
2025-07-17 13:53:00.789244+1000 0xdd       Default     0x0                  0      0    kernel: kPEDisableScreen -1
2025-07-17 13:53:00.789295+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) AssertMacros: data (value: 0x0), 'disable-transport-rm' property not found, file: /AppleInternal/Library/BuildRoots/bad1ce41-1f88-11f0-be1f-0a5c80dde946/Library/Caches/com.apple.xbs/Sources/AppleCredentialManager/AppleCredentialManager/Services/ACMRestrictedModeKernelService.cpp:2505
2025-07-17 13:53:00.789305+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _loadDisabledByOSEnvironment: disabled by OSEnvironment: NO.
2025-07-17 13:53:00.789317+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: initU32FromEDTProp: /chosen/sepfw-load-at-boot = 0x0 <--- not found.
2025-07-17 13:53:00.789320+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: isSEPAvailable: isSEPAvailable = NO.
2025-07-17 13:53:00.789342+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) AssertMacros: data (value: 0x0), 'external-boot' property not found, file: /AppleInternal/Library/BuildRoots/bad1ce41-1f88-11f0-be1f-0a5c80dde946/Library/Caches/com.apple.xbs/Sources/AppleCredentialManager/AppleCredentialManager/Services/ACMRestrictedModeKernelService.cpp:2531
2025-07-17 13:53:00.789348+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _loadDisabledByExternalBoot: disabled by ExternalBoot: NO.
2025-07-17 13:53:00.789357+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _mapAndPublishTRM: set TRM_PolicyTimeout = 604800.
2025-07-17 13:53:00.789363+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _mapAndPublishTRM: set TRM_PolicyReason = Unrestricted(0).
2025-07-17 13:53:00.789367+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _mapAndPublishTRM: set TRM_RelaxedPeriodTimeout = 259200.
2025-07-17 13:53:00.789372+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _mapAndPublishTRM: set TRM_UnlockedPeriodTimeout = 86400.
2025-07-17 13:53:00.789378+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _mapAndPublishTRM: set HIDRM_PolicyEnabled = False.
2025-07-17 13:53:00.789383+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _mapAndPublishTRM: sending kIOMessageServicePropertyChange(#changes=5) while LOCKED(1), TRM: 604800/U(0) 4294967295/-(255) M=255/4294967295/4294967295 ---(255)/---(255) L=255 BS=255 R=255 RP=259200/255 UP=86400/255 HID=0, CUR: U(0) -(255).
2025-07-17 13:53:00.789397+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMLockdownModeKernelService: init: called, .
2025-07-17 13:53:00.789400+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMLockdownModeKernelService: init: returning, result = true.
2025-07-17 13:53:00.789403+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) AppleCredentialManager: initImpl: KE[1] INITED.
2025-07-17 13:53:00.789405+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) AppleCredentialManager: initImpl: returning, KE[1] -> true.
2025-07-17 13:53:00.789408+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) AppleCredentialManager: startImpl: called, KE[1].
2025-07-17 13:53:00.789440+1000 0x78       Default     0x0                  0      0    kernel: PMRD: power event 7 args 0xae5afbb5a335c5e7 0x0
2025-07-17 13:53:00.789463+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x302) tag 0x90064
2025-07-17 13:53:00.789483+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2025-07-17 13:53:00.792929+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: start: security.mac.acm.root_pivot_occurred sysctl registered.
2025-07-17 13:53:00.792935+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMLockdownModeKernelService: start: called, .
2025-07-17 13:53:00.792938+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMLockdownModeKernelService: start: returning, result = true.
2025-07-17 13:53:00.792959+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) AppleCredentialManager: startImpl: registering notifications.
2025-07-17 13:53:00.792965+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) AppleCredentialManager: startImpl: KE[1] STARTED.
2025-07-17 13:53:00.792967+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) AppleCredentialManager: startImpl: returning, KE[1] -> true.
2025-07-17 13:53:00.792970+1000 0x77       Default     0x0                  0      0    kernel: (AppleCredentialManager) AppleCredentialManager: start: started KE[1] (ready=YES) -> true.
2025-07-17 13:53:00.792981+1000 0x77       Default     0x0                  0      0    kernel: (AppleDiskImages2) [0 (ctx)] virtual bool AppleDiskImagesController::start(IOService *)::163: kext version: 385.120.4
2025-07-17 13:53:00.793012+1000 0x77       Default     0x0                  0      0    kernel: IOGetBootKeyStoreData: data at address 0 size 0
2025-07-17 13:53:00.793056+1000 0x77       Default     0x0                  0      0    kernel: (AppleKeyStore) "AppleKeyStore":326:0: starting (BUILT: Apr 22 2025 20:06:07) ("normal" variant 🌽 , 1827.120.2)
2025-07-17 13:53:00.793064+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0xa0064
2025-07-17 13:53:00.793072+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2025-07-17 13:53:00.793118+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0xb0064
2025-07-17 13:53:00.793121+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2025-07-17 13:53:00.793153+1000 0x77       Default     0x0                  0      0    kernel: (AppleKeyStore) "AppleKeyStore":471:0: _sep_enabled = 0
2025-07-17 13:53:00.793172+1000 0x77       Default     0x0                  0      0    kernel: AppleKeyStoreTest[0x100000125]::start(IOResources) <1>
2025-07-17 13:53:00.793192+1000 0x77       Default     0x0                  0      0    kernel: (AppleLockdownMode) [AppleLockdownMode - start] started
2025-07-17 13:53:00.793209+1000 0x148      Default     0x0                  0      0    kernel: (AppleLockdownMode) [AppleLockdownMode - LDMShouldEnforceParity] restoreOS check passed
2025-07-17 13:53:00.793212+1000 0x77       Default     0x0                  0      0    kernel: (AppleSSE) AppleSSE::start called
2025-07-17 13:53:00.793237+1000 0x77       Default     0x0                  0      0    kernel: (AppleSSE) AssertMacros: value (value: 0x0),  file: /AppleInternal/Library/BuildRoots/bad1ce41-1f88-11f0-be1f-0a5c80dde946/Library/Caches/com.apple.xbs/Sources/AppleSSE/AppleSSE/AppleSSE.cpp, line: 49
2025-07-17 13:53:00.793269+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0xc0064
2025-07-17 13:53:00.793275+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2025-07-17 13:53:00.793349+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0xd0064
2025-07-17 13:53:00.793356+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2025-07-17 13:53:00.793422+1000 0x77       Default     0x0                  0      0    kernel: (AppleSSE) AppleSSE::start returning, result = 1
2025-07-17 13:53:00.793436+1000 0x77       Default     0x0                  0      0    kernel: (CoreAnalyticsFamily) virtual bool CoreAnalyticsHub::start(IOService *)::150:CoreAnalyticsHub start
2025-07-17 13:53:00.793440+1000 0x77       Default     0x0                  0      0    kernel: (CoreAnalyticsFamily) virtual bool CoreAnalyticsHub::start(IOService *)::150:CoreAnalyticsHub start
2025-07-17 13:53:00.793613+1000 0x77       Default     0x0                  0      0    kernel: (CoreAnalyticsFamily) virtual bool CoreAnalyticsHub::start(IOService *)::229:CoreAnalyticsHub start completed
2025-07-17 13:53:00.793615+1000 0x77       Default     0x0                  0      0    kernel: (CoreAnalyticsFamily) virtual bool CoreAnalyticsHub::start(IOService *)::229:CoreAnalyticsHub start completed
2025-07-17 13:53:00.793727+1000 0x78       Default     0x0                  0      0    kernel: PMRD: power event 7 args 0xae5afbb5a335dbc7 0x0
2025-07-17 13:53:00.793738+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x302) tag 0xe0064
2025-07-17 13:53:00.793751+1000 0x78       Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2025-07-17 13:53:00.794280+1000 0x77       Default     0x0                  0      0    kernel: (IOBluetoothFamily) [com.apple.bluetooth:KernelBluetoothFamily] **** [IOBluetoothFamily][start] -- completed successfully for HIDShim
